id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
PHYS320,Astronomy and Astrophysics I,Quantitative introduction to astronomy of sun earth and solar system emphasizing physical principles.,3,"PHYS121 with C",Junior,4.0,"Astronomy, Astrophysics","Astronomy, Astrophysics, Celestial Mechanics, Planetary Physics, Solar System",Fall/Spring,TBD,Physics
PHYS321,Astronomy and Astrophysics II,Quantitative introduction to stellar astronomy galactic dynamics and cosmology with physical principles.,3,"PHYS320 with C",Senior,4.5,"Stellar Astronomy, Cosmology","Stellar Astronomy, Cosmology, Galactic Dynamics, Stellar Evolution, Universe Structure",Fall/Spring,TBD,Physics
PHYS322,Observational Astronomy,Observatory-based observations of celestial objects including experimental projects and astrophotography.,3,"PHYS320 with C",Senior,4.0,"Observational Astronomy, Astronomical Techniques","Observational Astronomy, Astronomical Techniques, Telescope Use, Astrophotography",Fall/Spring,TBD,Physics
PHYS335,Introductory Thermodynamics,Introductory thermodynamics kinetic theory and statistical physics including laws of thermodynamics.,3,"PHYS234 or PHYS231 and MATH211 or MATH213 with C",Junior,4.0,"Thermodynamics, Statistical Physics","Thermodynamics, Statistical Physics, Kinetic Theory, Thermal Physics",Fall/Spring,TBD,Physics
PHYS350,Biophysics I,Introduction to general biophysics including cellular biophysics molecular forces and biological system physics.,3,"PHYS121 with C",Junior,4.0,"Biophysics, Biological Physics","Biophysics, Biological Physics, Cellular Physics, Molecular Biophysics, Membrane Physics",Fall/Spring,TBD,Physics
PHYS390,Selected Topics of Current Interest in Physics,Seminar covering current forefront topics in physics including nuclear solid state and relativity.,1,"PHYS234 with C",Senior,3.0,"Current Physics Topics, Physics Seminar","Current Physics Topics, Physics Seminar, Nuclear Physics, Solid State, Relativity",Fall/Spring,TBD,Physics
PHYS411,Co-op Work Experience II,Advanced cooperative education providing additional major-related work experience and professional development.,3,"PHYS311 with C and co-op program acceptance",Senior,3.0,"Advanced Work Experience, Professional Development","Advanced Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Physics
PHYS418,Fundamentals of Optical Imaging,Combined lecture and laboratory course emphasizing hands-on experience with optical imaging systems.,3,"PHYS234 or PHYS231 with C",Senior,4.0,"Optical Imaging, Applied Optics","Optical Imaging, Applied Optics, Image Formation, Optical Systems, Image Processing",Fall/Spring,TBD,Physics
PHYS420,Special Relativity,Introduction to Einstein's Special Theory of Relativity at advanced undergraduate level.,3,"PHYS234 and MATH222 with C",Senior,4.5,"Special Relativity, Theoretical Physics","Special Relativity, Theoretical Physics, Spacetime, Relativistic Mechanics, Modern Physics",Fall/Spring,TBD,Physics
PHYS421,General Relativity,Introduction to Einstein's General Theory of Relativity including gravitation and cosmology.,3,"PHYS234 and MATH222 with C",Senior,4.5,"General Relativity, Gravitational Physics","General Relativity, Gravitational Physics, Cosmology, Black Holes, Spacetime Curvature",Fall/Spring,TBD,Physics
PHYS430,Classical Mechanics I,Newtonian mechanics of particles and systems using Lagrangian and Hamiltonian approaches.,3,"PHYS234 and MATH222 and MATH328 or MATH335 with C",Senior,4.5,"Classical Mechanics, Theoretical Physics","Classical Mechanics, Theoretical Physics, Lagrangian Mechanics, Hamiltonian Mechanics",Fall/Spring,TBD,Physics
PHYS431,Classical Mechanics II,Theory of small oscillations mechanical waves rigid bodies and continuum mechanics.,3,"PHYS430 with C",Senior,4.5,"Advanced Classical Mechanics, Wave Theory","Advanced Classical Mechanics, Wave Theory, Oscillations, Rigid Body Dynamics",Fall/Spring,TBD,Physics
PHYS432,Electromagnetism I,Electrostatics magnetostatics Maxwell's equations and electrodynamics at advanced undergraduate level.,3,"PHYS234 or PHYS234H or PHYS231H and MATH222 and MATH328 or MATH335 with C",Senior,4.5,"Electromagnetism, Classical Field Theory","Electromagnetism, Classical Field Theory, Maxwell's Equations, Electromagnetic Waves",Fall/Spring,TBD,Physics
PHYS433,Electromagnetism II,Advanced applications of Maxwell's equations and electrodynamics including electromagnetic radiation.,3,"PHYS432 with C",Senior,4.5,"Advanced Electromagnetism, Electromagnetic Radiation","Advanced Electromagnetism, Electromagnetic Radiation, Wave Propagation, Field Theory",Fall/Spring,TBD,Physics
PHYS441,Modern Physics,Wave-particle duality wave mechanics quantum systems solid state physics and plasma systems.,3,"PHYS234 or PHYS231 and MATH222 with C",Senior,4.0,"Modern Physics, Quantum Physics","Modern Physics, Quantum Physics, Solid State Physics, Band Theory, Quantum Mechanics",Fall/Spring,TBD,Physics
PHYS442,Introduction to Quantum Mechanics,Wave-particle duality Schrodinger and Heisenberg formulations hydrogen atom and perturbation theory.,3,"PHYS430 with C",Senior,4.5,"Quantum Mechanics, Theoretical Physics","Quantum Mechanics, Theoretical Physics, Schrodinger Equation, Hydrogen Atom, Perturbation Theory",Fall/Spring,TBD,Physics
PHYS443,Modern Optics,Electromagnetic theory of light interference diffraction polarization and introduction to quantum optics.,3,"PHYS234 or PHYS231 and MATH222 with C",Senior,4.5,"Modern Optics, Optical Physics","Modern Optics, Optical Physics, Laser Physics, Holography, Quantum Optics",Fall/Spring,TBD,Physics
PHYS444,Fluid and Plasma Dynamics,Introduction to plasma physics including plasma parameters fluid dynamics waves and applications.,3,"PHYS234 or PHYS231 and MATH222 with C",Senior,4.5,"Plasma Physics, Fluid Dynamics","Plasma Physics, Fluid Dynamics, Controlled Fusion, Astrophysical Plasma, Plasma Applications",Fall/Spring,TBD,Physics
PHYS446,Solid State Physics,Modern concepts of solid state including crystal structure band theory electrical properties and magnetism.,3,"MATH222 with C, PHYS442 corequisite",Senior,4.5,"Solid State Physics, Condensed Matter","Solid State Physics, Condensed Matter, Crystal Structure, Electronic Properties, Superconductivity",Fall/Spring,TBD,Physics
PHYS450,Advanced Physics Lab,Introduction to electrical measurements instrumentation electronics and experiments in modern physics.,3,"PHYS335 and PHYS430 and PHYS432 with C",Senior,4.5,"Advanced Laboratory, Experimental Physics","Advanced Laboratory, Experimental Physics, Instrumentation, Modern Physics Experiments",Fall/Spring,TBD,Physics
PHYS451,Biophysics of Electricity and Radiation,Survey of biophysics using electromagnetic waves from electrical fields to x-rays with biological applications.,3,"PHYS103 or PHYS121 with C",Senior,4.0,"Biophysics, Radiation Physics","Biophysics, Radiation Physics, Medical Physics, Electromagnetic Biology, Radiation Biology",Fall/Spring,TBD,Physics
PHYS452,Atomic and Nuclear Physics,Atomic spectra atomic structure and nuclear physics at advanced undergraduate level.,3,"PHYS234 or PHYS231 and MATH222 with C",Senior,4.5,"Atomic Physics, Nuclear Physics","Atomic Physics, Nuclear Physics, Spectroscopy, Nuclear Structure, Atomic Structure",Fall/Spring,TBD,Physics
PHYS456,Introduction to Solid State Physics,Solid state physics topics for students choosing applied physics minor with necessary modern physics.,3,"PHYS234 or PHYS231 and MATH222 with C",Senior,4.0,"Solid State Physics, Applied Physics","Solid State Physics, Applied Physics, Electronic Materials, Semiconductor Physics",Fall/Spring,TBD,Physics
PHYS461,Mathematical Methods of Theoretical Physics,Advanced mathematical methods for theoretical physics including vector analysis and special functions.,3,"PHYS430 and PHYS432 and PHYS433 with C",Senior,4.5,"Mathematical Physics, Theoretical Methods","Mathematical Physics, Theoretical Methods, Vector Analysis, Special Functions, Complex Variables",Fall/Spring,TBD,Physics
PHYS480,Topics in Applied Physics,Current topics in applied physics emphasizing research in microelectronics optoelectronics and materials science.,3,"Instructor permission",Senior,4.0,"Applied Physics, Current Research","Applied Physics, Current Research, Microelectronics, Optoelectronics, Materials Physics",Fall/Spring,TBD,Physics
PHYS481,Applied Solid State Physics Microelectronics I,Physics of semiconductor devices including bipolar and field effect devices and thermal properties.,3,"PHYS446 with C",Senior,4.5,"Semiconductor Physics, Microelectronics","Semiconductor Physics, Microelectronics, Device Physics, Solid State Devices",Fall/Spring,TBD,Physics
PHYS482,Applied Solid State Physics Microelectronics II,Advanced semiconductor devices including integrated circuits LEDs lasers and photodetectors.,3,"PHYS446 with C",Senior,4.5,"Advanced Semiconductor Physics, Photonics","Advanced Semiconductor Physics, Photonics, Integrated Circuits, Optoelectronics",Fall/Spring,TBD,Physics
PHYS483,Applied Solid State Physics Laboratory,Introduction to digital circuits microprocessor architecture and solid-state device applications.,3,"PHYS446 with C",Senior,4.0,"Solid State Laboratory, Digital Electronics","Solid State Laboratory, Digital Electronics, Microprocessors, Electronic Devices",Fall/Spring,TBD,Physics
PHYS485,Computer Modeling of Applied Physics Problems,General computer programming modeling methods for numerical solutions to physics problems.,3,"PHYS234 or PHYS231 and MATH222 with C",Senior,4.0,"Computational Physics, Computer Modeling","Computational Physics, Computer Modeling, Numerical Methods, Physics Simulation",Fall/Spring,TBD,Physics
PHYS490,Independent Study,Individual research or project under supervision of physics department member.,3,"Departmental approval",Senior,4.0,"Independent Study, Physics Research","Independent Study, Physics Research, Research Project, Individual Research",Fall/Spring,TBD,Physics
PSY201,Orientation to Psychology as a Behavioral Science,Orientation to psychology and cyberpsychology with focus on career development theory and professional practice.,3,None,Sophomore,3.0,"Psychology Orientation, Career Development","Psychology Orientation, Career Development, Professional Development, Cyberpsychology",Fall/Spring,TBD,Psychology
PSY210,Introduction to Psychology,Introduction to human behavior including motivation perception learning personality and research methodology.,3,None,Sophomore,3.0,"General Psychology, Behavioral Science","General Psychology, Behavioral Science, Human Behavior, Psychological Research, Cognitive Development",Fall/Spring,TBD,Psychology
PSY215,Biology of Behavior,Introduction to biological principles and mechanisms underlying complex human behaviors and cognitive neuroscience.,3,"PSY210 pre/corequisite",Sophomore,3.5,"Biopsychology, Neuroscience","Biopsychology, Neuroscience, Brain Function, Neural Communication, Cognitive Neuroscience",Fall/Spring,TBD,Psychology
PSY304,Social Science Research Methods I,Introduction to inquiry and empirical research in social sciences with hands-on data collection experience.,3,"ENGL102 with C, PSY304A corequisite",Junior,4.0,"Research Methods, Social Science Research","Research Methods, Social Science Research, Empirical Research, Data Collection, Research Design",Fall/Spring,TBD,Psychology
PSY304A,Social Science Research Methods I Lab,Laboratory component providing hands-on experience with social science research techniques and data collection.,1,"ENGL102 with C, PSY304 corequisite",Junior,3.5,"Research Laboratory, Social Science Methods","Research Laboratory, Social Science Methods, Data Collection Lab, Research Techniques",Fall/Spring,TBD,Psychology
PSY307,Social Science Research Methods II,Introduction to quantitative research methods data analysis and statistical techniques for behavioral sciences.,3,"ENGL102 with C, PSY307A corequisite",Junior,4.0,"Quantitative Methods, Statistical Analysis","Quantitative Methods, Statistical Analysis, Data Analysis, Experimental Design, Behavioral Statistics",Fall/Spring,TBD,Psychology
PSY307A,Social Science Research Methods II Lab,Laboratory component providing hands-on experience with statistical software and quantitative data analysis.,1,"ENGL102 with C, PSY307 corequisite",Junior,4.0,"Statistics Laboratory, Data Analysis Lab","Statistics Laboratory, Data Analysis Lab, Statistical Software, Quantitative Analysis",Fall/Spring,TBD,Psychology
PSY321,Social Psychology,Study of how individuals affect and are affected by others including group dynamics and social challenges.,3,"PSY210 pre/corequisite",Junior,3.5,"Social Psychology, Group Dynamics","Social Psychology, Group Dynamics, Social Behavior, Interpersonal Psychology, Social Influence",Fall/Spring,TBD,Psychology
PSY325,Special Topic in Psychology,Study of new or advanced psychology topics not regularly covered in other courses with rotating focus areas.,3,"ENGL101 and ENGL102 and one 200-level Cultural Literacy GER with C",Junior,3.5,"Advanced Psychology Topics, Special Studies","Advanced Psychology Topics, Special Studies, Specialized Psychology, Contemporary Issues",Fall/Spring,TBD,Psychology
PSY333,Principles of Psychometrics,Scientific methods for measuring human behavior including reliability validity and psychological assessment applications.,3,"PSY210, PSY307A corequisite",Junior,4.0,"Psychometrics, Psychological Assessment","Psychometrics, Psychological Assessment, Test Development, Measurement Theory, Psychological Testing",Fall/Spring,TBD,Psychology
PSY339,Psychology of Diversity,Comprehensive introduction to psychological theories related to identity group dynamics and diversity intersections.,3,"PSY210 pre/corequisite",Junior,3.5,"Diversity Psychology, Identity Studies","Diversity Psychology, Identity Studies, Social Identity, Multicultural Psychology, Prejudice and Stereotyping",Fall/Spring,TBD,Psychology
PSY340,User Experience for the Humanities and Social Sciences,Methodologies for understanding user experience across platforms using social science techniques and research.,3,"COM201 or PSY201 with C, ENGL101 and ENGL102 with C",Junior,4.0,"User Experience, UX Research","User Experience, UX Research, Human-Computer Interaction, User-Centered Design, Digital Psychology",Fall/Spring,TBD,Psychology
PSY341,Computational Thinking in the Humanities and Social Sciences,Survey of computational thinking foundations and technical skills for humanities and social science applications.,3,"ENGL101 and ENGL102 with C, MATH101 and MATH105 with C",Junior,3.5,"Computational Thinking, Digital Humanities","Computational Thinking, Digital Humanities, Programming Logic, Computational Problem Solving",Fall/Spring,TBD,Psychology
PSY358,Moral Psychology,Introduction to moral philosophy with emphasis on biological and psychological mechanisms underlying moral behavior.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Moral Psychology, Ethics","Moral Psychology, Ethics, Moral Philosophy, Moral Development, Ethical Decision Making",Fall/Spring,TBD,Psychology
PSY359,Foundations of Cyberpsychology,Introduction to effects of Internet and cyberspace on psychology of individuals and groups.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Cyberpsychology, Digital Psychology","Cyberpsychology, Digital Psychology, Online Behavior, Internet Psychology, Virtual Identity",Fall/Spring,TBD,Psychology
PSY361,Foundations of Cyberpsychology II,Advanced study of behavioral sciences applied to Internet and contemporary information communication technologies.,3,"PSY359, PSY210 pre/corequisite",Senior,4.5,"Advanced Cyberpsychology, Technology Psychology","Advanced Cyberpsychology, Technology Psychology, AI Psychology, Virtual Reality, Digital Health",Fall/Spring,TBD,Psychology
PSY389,Psychopathology,Study of mental disorders from multiple perspectives including biological developmental cultural and interactional frames.,3,"PSY210 pre/corequisite",Senior,4.0,"Psychopathology, Mental Health","Psychopathology, Mental Health, Clinical Psychology, Mental Disorders, Psychological Assessment",Fall/Spring,TBD,Psychology
PSY399,Studies in Psychology,In-depth exploration of advanced psychology topics with focus on theoretical frameworks and practical applications.,3,"ENGL102 and PSY210 with C",Senior,4.0,"Advanced Psychology Studies, Applied Psychology","Advanced Psychology Studies, Applied Psychology, Psychological Theory, Research Applications",Fall/Spring,TBD,Psychology
PSY490,Co-op Work Experience,Students gain major-related work experience and academic program reinforcement through cooperative education.,3,"Senior standing and departmental approval",Senior,3.0,"Work Experience, Professional Development","Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Psychology
PSY491,Research and Independent Study,Independent research in psychology under faculty supervision requiring research paper or poster presentation.,3,"Senior standing and departmental approval",Senior,4.0,"Independent Research, Psychology Research","Independent Research, Psychology Research, Research Project, Individual Study",Fall/Spring,TBD,Psychology
PSY495,Senior Seminar,Integration of cyberpsychology skills and knowledge culminating in research paper and presentation with guest speakers.,3,"Senior standing and departmental approval",Senior,4.5,"Senior Capstone, Professional Integration","Senior Capstone, Professional Integration, Research Presentation, Professional Practice",Fall/Spring,TBD,Psychology
STS201,Understanding Technological Society,Problem-centered course integrating social science theory into public issues of technological society with critical thinking emphasis.,3,None,Sophomore,3.0,"Technology and Society, Social Science","Technology and Society, Social Science, Critical Thinking, Social Institutions, Technological Development",Fall/Spring,TBD,Science Technology Society
STS205,Introduction to Research Methods,Overview of scientific method application to real-life research including ethical concerns and qualitative/quantitative methods.,3,"ENGL102 with C",Sophomore,3.5,"Research Methods, Scientific Method","Research Methods, Scientific Method, Research Ethics, Data Analysis, Critical Evaluation",Fall/Spring,TBD,Science Technology Society
STS221,Introduction to Sociology,Examination of modern society and culture analyzing forces for stability and change including social institutions and processes.,3,None,Sophomore,3.0,"Sociology, Social Science","Sociology, Social Science, Social Institutions, Cultural Analysis, Social Change",Fall/Spring,TBD,Science Technology Society
STS230,Introduction to Anthropology,Introduction to anthropology subfields including cultural physical archeology and linguistic anthropology with culture focus.,3,"ENGL101 and ENGL102 with C",Sophomore,3.0,"Anthropology, Cultural Studies","Anthropology, Cultural Studies, Human Evolution, Archaeological Methods, Linguistic Anthropology",Fall/Spring,TBD,Science Technology Society
STS257,Technology Society and Culture American View,Examination of key cases in technology and society including politics sociology and ethics of technological development.,3,None,Sophomore,3.5,"Technology and Culture, American Studies","Technology and Culture, American Studies, Technological Ethics, Social Impact of Technology",Fall/Spring,TBD,Science Technology Society
STS258,Technology Society and Culture Global View,Investigation of globalization issues and problems in technology and culture at the beginning of the new millennium.,3,None,Sophomore,3.5,"Global Technology, Cultural Globalization","Global Technology, Cultural Globalization, International Development, Cultural Diversity",Fall/Spring,TBD,Science Technology Society
STS300,Legal Reasoning Writing and Technology,Integration of legal research and writing fundamentals with law analysis focusing on legal reasoning and judicial opinions.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Legal Studies, Legal Writing","Legal Studies, Legal Writing, Legal Reasoning, Constitutional Law, Technology Law",Fall/Spring,TBD,Science Technology Society
STS301,Independent Study,Self-paced study on individual or small group basis in specific area integral to STS concentration.,1,"Junior standing in STS and program director approval",Junior,3.0,"Independent Study, Specialized Research","Independent Study, Specialized Research, Self-Directed Learning, STS Research",Fall/Spring,TBD,Science Technology Society
STS302,Independent Study,Self-paced study on individual or small group basis in specific area integral to STS concentration.,2,"Junior standing in STS and program director approval",Junior,3.0,"Independent Study, Specialized Research","Independent Study, Specialized Research, Self-Directed Learning, STS Research",Fall/Spring,TBD,Science Technology Society
STS303,Independent Study,Self-paced study on individual or small group basis in specific area integral to STS concentration.,3,"Junior standing in STS and program director approval",Junior,3.5,"Independent Study, Specialized Research","Independent Study, Specialized Research, Self-Directed Learning, STS Research",Fall/Spring,TBD,Science Technology Society
STS304,Qualitative Research Methods in Social and Behavioral Sciences,Development of skills for collecting and evaluating social scientific data using qualitative research methods.,3,"ENGL102 with C and one 200-level H&H GER with C, STS304A corequisite",Junior,4.0,"Qualitative Research, Social Science Methods","Qualitative Research, Social Science Methods, Ethnography, Content Analysis, Research Ethics",Fall/Spring,TBD,Science Technology Society
STS304A,Qualitative Research Methods Lab,Laboratory component providing hands-on experience with qualitative research techniques and fieldwork practices.,1,"STS304 corequisite",Junior,3.5,"Research Laboratory, Qualitative Methods Lab","Research Laboratory, Qualitative Methods Lab, Fieldwork, Research Techniques",Fall/Spring,TBD,Science Technology Society
STS306,American Mosaic Understanding Cultural Diversity,Examination of multiculturalism in United States providing methodological framework for understanding cultural diversity.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,3.5,"Cultural Diversity, Multiculturalism","Cultural Diversity, Multiculturalism, American Culture, Cultural Analysis, Diversity Studies",Fall/Spring,TBD,Science Technology Society
STS307,Quantitative Research Methods in Social and Behavioral Sciences,Focus on quantitative research methods including statistical techniques for empirical data analysis in STS field.,3,"ENGL102 with C and one 200-level H&H GER with C, STS307A corequisite",Junior,4.0,"Quantitative Research, Statistical Methods","Quantitative Research, Statistical Methods, Data Analysis, Experimental Design, Statistical Software",Fall/Spring,TBD,Science Technology Society
STS307A,Quantitative Research Methods Lab,Laboratory component providing hands-on experience with statistical software and quantitative data analysis techniques.,1,"STS307 corequisite",Junior,4.0,"Statistics Laboratory, Quantitative Methods Lab","Statistics Laboratory, Quantitative Methods Lab, Statistical Software, Data Analysis",Fall/Spring,TBD,Science Technology Society
STS308,Globalization,Investigation of globalization issues in technology economics and culture including global trade and climate change.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Globalization, International Studies","Globalization, International Studies, Global Economics, Technology Transfer, Cultural Exchange",Fall/Spring,TBD,Science Technology Society
STS309,Advocacy and the Law,Opportunities to explore legal materials while developing oral advocacy and persuasive legal writing skills.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Legal Advocacy, Legal Writing","Legal Advocacy, Legal Writing, Oral Advocacy, Legal Research, Persuasive Writing",Fall/Spring,TBD,Science Technology Society
STS310,Technology and Human Values,Examination of interactions between science technology and human values including moral and philosophical consequences.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Technology Ethics, Human Values","Technology Ethics, Human Values, Philosophy of Technology, Moral Philosophy, Technological Impact",Fall/Spring,TBD,Science Technology Society
STS311,Co-op Work Experience I,Students gain major-related work experience and academic program reinforcement through cooperative education.,3,"Sophomore year completion and departmental approval",Junior,3.0,"Work Experience, Professional Development","Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Science Technology Society
STS312,Technology and Policy in Contemporary America,Study of technology and politics in recent America focusing on federal government role in shaping technology.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Technology Policy, Government and Technology","Technology Policy, Government and Technology, Science Policy, Political Science, Policy Analysis",Fall/Spring,TBD,Science Technology Society
STS315,Sports Technology and Society,Addresses philosophical and sociological issues surrounding sports especially questions arising with technology advances.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,3.5,"Sports Studies, Technology and Sports","Sports Studies, Technology and Sports, Sports Philosophy, Performance Enhancement, Sports Media",Fall/Spring,TBD,Science Technology Society
STS316,Mass Communications Technology and Culture,Study of interplay between technology and mass culture focusing on motion pictures electronic music and television.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Mass Communication, Media Studies","Mass Communication, Media Studies, Media Technology, Cultural Studies, Communication Theory",Fall/Spring,TBD,Science Technology Society
STS318,Educational Media Design,Employs constructivist pedagogy to develop courseware for K-12 audience using participatory design software engineering model.,3,"IT201",Junior,3.5,"Educational Technology, Instructional Design","Educational Technology, Instructional Design, Media Design, Educational Software, Learning Technology",Fall/Spring,TBD,Science Technology Society
STS325,Special Topics in STS,Examination of varying themes connecting science technology and their social ethical and political contexts.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,3.5,"Special Topics, Technology and Society","Special Topics, Technology and Society, Science and Society, Technology Ethics, Current Issues",Fall/Spring,TBD,Science Technology Society
STS342,Gender Technology and Society,Interdisciplinary intersectional analysis of gender identity construction with emphasis on high-tech workplace gender issues.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Gender Studies, Technology and Gender","Gender Studies, Technology and Gender, Workplace Diversity, Gender Identity, Women in Technology",Fall/Spring,TBD,Science Technology Society
STS344,Communications Policy,Study of communication environments and developing technologies as central elements of evolving political and social systems.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Communications Policy, Technology Policy","Communications Policy, Technology Policy, Telecommunications, Media Regulation, Policy Analysis",Fall/Spring,TBD,Science Technology Society
STS346,Pragmatism and Technology,Examination of relationship between American pragmatism philosophy and role of technology in contemporary world.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Philosophy, Pragmatism","Philosophy, Pragmatism, American Philosophy, Philosophy of Technology, Technological Progress",Fall/Spring,TBD,Science Technology Society
STS350,Computers and Society,Examination of societal diffusion of computing and role of computers in social change processes.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Computer Studies, Digital Society","Computer Studies, Digital Society, Social Computing, Technology Adoption, Digital Transformation",Fall/Spring,TBD,Science Technology Society
STS351,Minds and Machines,Introduction to philosophy of mind and cognitive science including computational theory and artificial intelligence.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.5,"Philosophy of Mind, Cognitive Science","Philosophy of Mind, Cognitive Science, Artificial Intelligence, Machine Consciousness, Computational Theory",Fall/Spring,TBD,Science Technology Society
STS352,Race and Ethnicity,Exploration of race and ethnicity concepts in national and international arenas with emphasis on race and technology interaction.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Race Studies, Ethnic Studies","Race Studies, Ethnic Studies, Diversity and Technology, Institutional Racism, Multiculturalism",Fall/Spring,TBD,Science Technology Society
STS360,Ethics and the Environment,Examination of contemporary environmental problems from ethics and moral philosophy perspective.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Environmental Ethics, Moral Philosophy","Environmental Ethics, Moral Philosophy, Environmental Policy, Ethical Theory, Sustainability Ethics",Fall/Spring,TBD,Science Technology Society
STS362,Environmental Economics,Detailed overview of relationship between political economy and environment using diverse case studies.,3,"ENGL102 with C and one 200-level H&H GER with C and ECON201 with C",Junior,4.0,"Environmental Economics, Economic Policy","Environmental Economics, Economic Policy, Resource Economics, Environmental Policy, Economic Analysis",Fall/Spring,TBD,Science Technology Society
STS363,Sustainability Studies,Introduction to sustainability studies examining concept roots and roles in international politics and planning.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Sustainability, Environmental Studies","Sustainability, Environmental Studies, Sustainable Development, Climate Policy, Environmental Planning",Fall/Spring,TBD,Science Technology Society
STS364,Sustainability Policy and Practice,Formulation of effective sustainability policies requiring appreciation of linkages between conceptual understanding and practice.,3,"STS363 with C",Senior,4.0,"Sustainability Policy, Environmental Policy","Sustainability Policy, Environmental Policy, Green Economy, Policy Implementation, Sustainable Practice",Fall/Spring,TBD,Science Technology Society
STS365,Animal Intelligence and Ethics,Detailed examination of contemporary debates in animal ethics and philosophy of animal minds.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Animal Ethics, Philosophy of Mind","Animal Ethics, Philosophy of Mind, Cognitive Science, Comparative Psychology, Ethical Theory",Fall/Spring,TBD,Science Technology Society
STS375,AI and the Human Mind,Exploration of artificial intelligence including development sociocultural factors barriers threats and human implications.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.5,"Artificial Intelligence, Philosophy of Mind","Artificial Intelligence, Philosophy of Mind, Machine Learning, AI Ethics, Human-AI Interaction",Fall/Spring,TBD,Science Technology Society
STS376,Cyborg Society,Examination of humans as cyborgs and human enhancements from various technological perspectives and cyborg theory impact.,3,"ENGL102 with C and one 200-level Social Science or Cultural Literacy GER with C",Junior,4.0,"Cyborg Studies, Human Enhancement","Cyborg Studies, Human Enhancement, Posthumanism, Technology and Body, Augmented Reality",Fall/Spring,TBD,Science Technology Society
STS378,Literature and Environment,Examination of ways nature has been used in literature and challenge of describing natural world.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,3.5,"Environmental Literature, Ecocriticism","Environmental Literature, Ecocriticism, Nature Writing, Literary Analysis, Environmental Humanities",Fall/Spring,TBD,Science Technology Society
STS380,Policy Issues in the Coastal Environment,Examination of coastal environments from scientist engineer and resource manager standpoints with case studies.,3,"HUM102 with C and one 200-level H&H GER with C",Junior,4.0,"Coastal Management, Environmental Policy","Coastal Management, Environmental Policy, Marine Science, Resource Management, Environmental Engineering",Fall/Spring,TBD,Science Technology Society
STS382,Geographical Perspectives on the Environment,Introduction to geography focusing on natural processes and environmental interrelationships between societies and nature.,3,"HUM102 with C and one 200-level H&H GER with C",Junior,3.5,"Geography, Environmental Geography","Geography, Environmental Geography, Physical Geography, Human Geography, Environmental Science",Fall/Spring,TBD,Science Technology Society
STS390,Story Structure for Game Development,Exploration of linear and branching story structures for interactive reading and play with videogame writing considerations.,3,"ENGL102 with C and 200-level H&H GER with C",Junior,3.5,"Game Development, Creative Writing","Game Development, Creative Writing, Interactive Storytelling, Narrative Design, Digital Media",Fall/Spring,TBD,Science Technology Society
STS401,Independent Study,Advanced independent study in specialized areas of science technology and society.,1,"Senior standing and program approval",Senior,3.0,"Independent Study, Advanced Research","Independent Study, Advanced Research, Specialized Study, Research Project",Fall/Spring,TBD,Science Technology Society
STS403,Independent Study,Advanced independent study in specialized areas of science technology and society.,3,"Senior standing and program approval",Senior,3.5,"Independent Study, Advanced Research","Independent Study, Advanced Research, Specialized Study, Research Project",Fall/Spring,TBD,Science Technology Society
STS411,Co-op Work Experience II,Advanced cooperative education providing major-related work experience with seminars and project requirements.,3,"STS311 with C and departmental approval",Senior,3.0,"Advanced Work Experience, Professional Development","Advanced Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Science Technology Society
